# CREATED_DATE: 2018-05-11T22:15:44.382Z
# MODIFIED_DATE: 2021-10-01T22:11:19.397Z
# STATUS: NeedsTemplate
# OBS_GROUP: Unknown
# NON_DETECT_BAND: Gaia-Photometric - G
# BEST_SPEC_CLASS: SN II
# PHOTO_CLASS: None
# CONTEXT_CLASS: None
# BEST_SPECTRUM: None
# HOST: Host: NGC 6946; (20:34:52.32, +60:09:14.08)
# ABS_MAG_PEAK_BAND: None
# ANTARES_CLASSIFICATION: None
# INTERNAL_SURVEY: None
# NAME: 2017eaw
# RA: 308.684325
# DEC: 60.1933333333333
# RA_ERR: None
# DEC_ERR: None
# DISC_DATE: 2017-05-14T00:00:00Z
# REDSHIFT: 0.00013
# REDSHIFT_ERR: None
# REDSHIFT_SOURCE: None
# NON_DETECT_DATE: 2017-05-06T12:44:38Z
# NON_DETECT_LIMIT: 21.5
# MW_EBV: 0.295158200860023
# ABS_MAG_PEAK: None
# ABS_MAG_PEAK_DATE: None
# POSTAGE_STAMP_FILE: None
# POSTAGE_STAMP_REF: None
# POSTAGE_STAMP_DIFF: None
# POSTAGE_STAMP_FILE_FITS: None
# POSTAGE_STAMP_REF_FITS: None
# POSTAGE_STAMP_DIFF_FITS: None
# K2_VALIDATED: None
# K2_MSG: None
# TNS_SPEC_CLASS: SN II
# POINT_SOURCE_PROBABILITY: None
# SLUG: 2017eaw
# REAL_BOGUS_SCORE: None
# HAS_HST: True
# HAS_SPITZER: True
# HAS_CHANDRA: True
# TAGS: [6, 19, 77]

VARLIST:  MJD		 FLT  FLUXCAL	FLUXCALERR	  MAG	  MAGERR	 MAGSYS	  TELESCOPE	   INSTRUMENT
OBS:	  57912.943	G	711213.514  131010.371	12.870  0.200	None	Gaia	Gaia-Photometric
OBS:	  58492.218	cyan-ATLAS	-16.893  0.248	nan  -0.016	None	ATLAS	HKO
OBS:	  58612.555	cyan-ATLAS	-18.372  0.205	nan  -0.012	None	ATLAS	HKO
OBS:	  58636.545	cyan-ATLAS	-17.260  0.120	nan  -0.008	None	ATLAS	HKO
OBS:	  58642.577	orange-ATLAS	-858.280  0.051	nan  -0.000	None	ATLAS	HKO
OBS:	  58658.531	orange-ATLAS	-2062.538  49.705	nan  -0.026	None	ATLAS	HKO
OBS:	  58664.565	cyan-ATLAS	-16.048  0.113	nan  -0.008	None	ATLAS	HKO
OBS:	  58668.451	cyan-ATLAS	-17.319  0.165	nan  -0.010	None	ATLAS	HKO
OBS:	  58669.549	orange-ATLAS	-881.443  0.073	nan  -0.000	None	ATLAS	HKO
OBS:	  58692.505	cyan-ATLAS	-17.682  0.218	nan  -0.013	None	ATLAS	HKO
OBS:	  58700.545	cyan-ATLAS	-18.194  0.107	nan  -0.006	None	ATLAS	HKO
OBS:	  58704.429	cyan-ATLAS	-18.344  0.226	nan  -0.013	None	ATLAS	HKO
OBS:	  58708.467	cyan-ATLAS	-17.814  0.389	nan  -0.024	None	ATLAS	HKO
OBS:	  58720.379	cyan-ATLAS	-17.336  0.111	nan  -0.007	None	ATLAS	HKO
OBS:	  58724.410	cyan-ATLAS	-18.281  0.126	nan  -0.007	None	ATLAS	HKO
OBS:	  58730.428	orange-ATLAS	-875.200  15.031	nan  -0.019	None	ATLAS	HKO
OBS:	  58744.319	orange-ATLAS	-906.170  113.135	nan  -0.136	None	ATLAS	HKO
OBS:	  58752.372	cyan-ATLAS	-17.067  0.096	nan  -0.006	None	ATLAS	HKO
OBS:	  58756.369	cyan-ATLAS	-17.102  0.279	nan  -0.018	None	ATLAS	HKO
OBS:	  58770.207	orange-ATLAS	-548.066  0.073	nan  -0.000	None	ATLAS	HKO
OBS:	  58784.301	cyan-ATLAS	-17.032  0.134	nan  -0.009	None	ATLAS	HKO
OBS:	  58788.313	cyan-ATLAS	-18.102  0.134	nan  -0.008	None	ATLAS	HKO
OBS:	  58804.281	cyan-ATLAS	-17.647  0.202	nan  -0.012	None	ATLAS	HKO
OBS:	  58808.218	cyan-ATLAS	-18.674  0.233	nan  -0.014	None	ATLAS	HKO
OBS:	  58814.203	orange-ATLAS	-682.078  0.036	nan  -0.000	None	ATLAS	HKO
OBS:	  58816.205	cyan-ATLAS	-17.657  0.162	nan  -0.010	None	ATLAS	HKO
OBS:	  58818.251	orange-ATLAS	-858.534  13.143	nan  -0.017	None	ATLAS	HKO
OBS:	  58842.244	orange-ATLAS	-754.004  61.760	nan  -0.089	None	ATLAS	HKO
OBS:	  58934.626	orange-ATLAS	4.939  9.386	16.501  5.000	None	ATLAS	HKO
OBS:	  58950.617	orange-ATLAS	0.577  0.397	19.681  5.000	None	ATLAS	HKO
OBS:	  58966.580	orange-ATLAS	-0.581  0.267	nan  -0.498	None	ATLAS	HKO
OBS:	  58968.566	cyan-ATLAS	-0.112  0.172	nan  -1.662	None	ATLAS	HKO
OBS:	  58984.604	orange-ATLAS	-0.642  0.239	nan  -0.404	None	ATLAS	HKO
OBS:	  58988.573	cyan-ATLAS	-0.007  0.188	nan  -27.343	None	ATLAS	HKO
OBS:	  58990.555	orange-ATLAS	-0.529  0.198	nan  -0.407	None	ATLAS	HKO
OBS:	  58992.540	cyan-ATLAS	0.107  0.183	20.757  5.000	None	ATLAS	HKO
OBS:	  58994.512	orange-ATLAS	-0.813  0.246	nan  -0.328	None	ATLAS	HKO
OBS:	  58998.417	orange-ATLAS	-1.080  0.263	nan  -0.265	None	ATLAS	HKO
OBS:	  59000.556	cyan-ATLAS	-0.110  0.153	nan  -1.510	None	ATLAS	HKO
OBS:	  59002.543	orange-ATLAS	-0.711  0.245	nan  -0.374	None	ATLAS	HKO
OBS:	  59004.596	orange-ATLAS	-0.941  0.373	nan  -0.430	None	ATLAS	HKO
OBS:	  59006.374	orange-ATLAS	-0.797  0.461	nan  -0.628	None	ATLAS	HKO
OBS:	  59008.534	orange-ATLAS	-2.653  0.950	nan  -0.389	None	ATLAS	HKO
OBS:	  59010.527	orange-ATLAS	-0.850  0.161	nan  -0.206	None	ATLAS	HKO
OBS:	  59011.562	orange-ATLAS	-0.969  0.339	nan  -0.380	None	ATLAS	HKO
OBS:	  59014.516	orange-ATLAS	-0.829  0.148	nan  -0.194	None	ATLAS	HKO
OBS:	  59015.528	orange-ATLAS	-0.322  0.187	nan  -0.630	None	ATLAS	HKO
OBS:	  59018.504	orange-ATLAS	-0.786  0.305	nan  -0.421	None	ATLAS	HKO
OBS:	  59020.502	cyan-ATLAS	-0.317  0.187	nan  -0.642	None	ATLAS	HKO
OBS:	  59026.492	orange-ATLAS	-0.773  0.202	nan  -0.283	None	ATLAS	HKO
OBS:	  59028.490	cyan-ATLAS	-0.170  0.162	nan  -1.036	None	ATLAS	HKO
OBS:	  59030.485	orange-ATLAS	-0.828  0.180	nan  -0.236	None	ATLAS	HKO
OBS:	  59032.466	orange-ATLAS	-0.809  0.284	nan  -0.381	None	ATLAS	HKO
OBS:	  59034.465	orange-ATLAS	-0.720  0.254	nan  -0.383	None	ATLAS	HKO
OBS:	  59036.462	orange-ATLAS	-0.504  0.240	nan  -0.517	None	ATLAS	HKO
OBS:	  59038.460	orange-ATLAS	-0.953  0.193	nan  -0.220	None	ATLAS	HKO
OBS:	  59042.464	orange-ATLAS	0.330  1.452	18.623  5.000	None	ATLAS	HKO
OBS:	  59046.529	orange-ATLAS	-1.268  13.183	nan  -11.290	None	ATLAS	HKO
OBS:	  59048.436	cyan-ATLAS	-0.120  0.166	nan  -1.505	None	ATLAS	HKO
OBS:	  59050.430	orange-ATLAS	-0.590  0.148	nan  -0.273	None	ATLAS	HKO
OBS:	  59054.407	orange-ATLAS	-0.666  0.184	nan  -0.300	None	ATLAS	HKO
OBS:	  59058.471	orange-ATLAS	-0.902  0.187	nan  -0.226	None	ATLAS	HKO
OBS:	  59060.437	orange-ATLAS	-0.511  0.233	nan  -0.495	None	ATLAS	HKO
OBS:	  59062.447	orange-ATLAS	-0.326  0.288	nan  -0.957	None	ATLAS	HKO
OBS:	  59064.470	orange-ATLAS	-1.368  0.435	nan  -0.346	None	ATLAS	HKO
OBS:	  59068.469	orange-ATLAS	-0.779  0.275	nan  -0.383	None	ATLAS	HKO
OBS:	  59070.374	orange-ATLAS	-1.032  0.158	nan  -0.166	None	ATLAS	HKO
OBS:	  59072.427	orange-ATLAS	-0.527  0.225	nan  -0.464	None	ATLAS	HKO
OBS:	  59074.446	orange-ATLAS	-0.844  0.166	nan  -0.213	None	ATLAS	HKO
OBS:	  59076.416	cyan-ATLAS	-0.225  0.180	nan  -0.868	None	ATLAS	HKO
OBS:	  59078.433	orange-ATLAS	-0.993  0.149	nan  -0.163	None	ATLAS	HKO
OBS:	  59080.409	cyan-ATLAS	0.016  0.151	21.118  5.000	None	ATLAS	HKO
OBS:	  59082.422	orange-ATLAS	-0.869  0.204	nan  -0.254	None	ATLAS	HKO
OBS:	  59084.425	cyan-ATLAS	-0.136  0.202	nan  -1.618	None	ATLAS	HKO
OBS:	  59086.412	orange-ATLAS	-0.910  0.186	nan  -0.222	None	ATLAS	HKO
OBS:	  59088.388	orange-ATLAS	-0.889  0.256	nan  -0.312	None	ATLAS	HKO
OBS:	  59090.382	orange-ATLAS	-0.519  0.258	nan  -0.540	None	ATLAS	HKO
OBS:	  59092.412	orange-ATLAS	-1.060  0.319	nan  -0.327	None	ATLAS	HKO
OBS:	  59094.363	orange-ATLAS	-1.027  0.383	nan  -0.405	None	ATLAS	HKO
OBS:	  59096.362	orange-ATLAS	-0.916  0.304	nan  -0.360	None	ATLAS	HKO
OBS:	  59098.372	orange-ATLAS	-1.206  0.261	nan  -0.235	None	ATLAS	HKO
OBS:	  59100.394	orange-ATLAS	-1.331  0.286	nan  -0.233	None	ATLAS	HKO
OBS:	  59102.347	orange-ATLAS	-0.881  0.187	nan  -0.230	None	ATLAS	HKO
OBS:	  59104.376	cyan-ATLAS	-0.076  0.186	nan  -2.641	None	ATLAS	HKO
OBS:	  59106.372	orange-ATLAS	-0.689  0.159	nan  -0.251	None	ATLAS	HKO
OBS:	  59108.385	cyan-ATLAS	0.051  0.162	20.976  5.000	None	ATLAS	HKO
OBS:	  59110.328	orange-ATLAS	-0.654  0.246	nan  -0.409	None	ATLAS	HKO
OBS:	  59114.328	orange-ATLAS	-1.071  0.209	nan  -0.211	None	ATLAS	HKO
OBS:	  59118.310	orange-ATLAS	-1.411  0.292	nan  -0.225	None	ATLAS	HKO
OBS:	  59120.334	orange-ATLAS	0.190  0.318	20.152  5.000	None	ATLAS	HKO
OBS:	  59122.346	orange-ATLAS	-0.313  0.369	nan  -1.283	None	ATLAS	HKO
OBS:	  59126.285	orange-ATLAS	-0.716  0.310	nan  -0.470	None	ATLAS	HKO
OBS:	  59130.347	orange-ATLAS	-0.729  0.138	nan  -0.206	None	ATLAS	HKO
OBS:	  59132.369	cyan-ATLAS	-0.099  0.222	nan  -2.440	None	ATLAS	HKO
OBS:	  59134.351	orange-ATLAS	-1.225  0.223	nan  -0.197	None	ATLAS	HKO
OBS:	  59136.307	cyan-ATLAS	-0.550  0.242	nan  -0.479	None	ATLAS	HKO
OBS:	  59138.327	orange-ATLAS	-0.495  0.235	nan  -0.516	None	ATLAS	HKO
OBS:	  59140.309	cyan-ATLAS	4.721  9.484	16.498  5.000	None	ATLAS	HKO
OBS:	  59142.266	orange-ATLAS	-0.310  0.393	nan  -1.378	None	ATLAS	HKO
OBS:	  59144.267	orange-ATLAS	-0.510  0.195	nan  -0.415	None	ATLAS	HKO
OBS:	  59146.313	orange-ATLAS	-0.847  0.233	nan  -0.299	None	ATLAS	HKO
OBS:	  59148.306	orange-ATLAS	-1.154  0.243	nan  -0.228	None	ATLAS	HKO
OBS:	  59154.305	orange-ATLAS	-0.627  0.281	nan  -0.486	None	ATLAS	HKO
OBS:	  59156.309	orange-ATLAS	-1.415  0.340	nan  -0.261	None	ATLAS	HKO
OBS:	  59160.240	cyan-ATLAS	0.251  1.761	18.442  5.000	None	ATLAS	HKO
OBS:	  59162.292	orange-ATLAS	-0.744  0.166	nan  -0.242	None	ATLAS	HKO
OBS:	  59170.239	orange-ATLAS	-1.090  0.208	nan  -0.207	None	ATLAS	HKO
OBS:	  59178.243	orange-ATLAS	-0.934  0.279	nan  -0.325	None	ATLAS	HKO
OBS:	  59180.258	orange-ATLAS	-0.125  0.443	nan  -3.846	None	ATLAS	HKO
OBS:	  59182.206	orange-ATLAS	-0.960  0.460	nan  -0.520	None	ATLAS	HKO
OBS:	  59184.206	orange-ATLAS	-1.048  0.500	nan  -0.517	None	ATLAS	HKO
OBS:	  59186.254	orange-ATLAS	-0.002  0.252	nan  -148.156	None	ATLAS	HKO
OBS:	  59188.256	orange-ATLAS	-0.571  0.376	nan  -0.714	None	ATLAS	HKO
OBS:	  59194.231	cyan-ATLAS	-0.273  0.176	nan  -0.702	None	ATLAS	HKO
OBS:	  59204.197	orange-ATLAS	-1.999  2.600	nan  -1.412	None	ATLAS	HKO
OBS:	  59212.223	orange-ATLAS	-1.423  0.830	nan  -0.633	None	ATLAS	HKO
OBS:	  59218.214	cyan-ATLAS	0.001  0.267	20.539  5.000	None	ATLAS	HKO
OBS:	  59292.625	cyan-ATLAS	-0.180  0.212	nan  -1.277	None	ATLAS	HKO
OBS:	  59304.545	orange-ATLAS	-1.725  1.481	nan  -0.932	None	ATLAS	HKO
OBS:	  59310.628	orange-ATLAS	-0.726  0.276	nan  -0.412	None	ATLAS	HKO
OBS:	  59320.537	orange-ATLAS	-1.042  0.465	nan  -0.484	None	ATLAS	HKO
OBS:	  59322.566	cyan-ATLAS	-0.090  0.237	nan  -2.839	None	ATLAS	HKO
OBS:	  59326.611	cyan-ATLAS	-0.250  0.168	nan  -0.731	None	ATLAS	HKO
OBS:	  59334.593	orange-ATLAS	-0.830  0.223	nan  -0.291	None	ATLAS	HKO
OBS:	  59342.563	orange-ATLAS	-0.750  0.208	nan  -0.302	None	ATLAS	HKO
OBS:	  59344.551	cyan-ATLAS	-0.095  0.135	nan  -1.545	None	ATLAS	HKO
OBS:	  59346.585	orange-ATLAS	-0.841  0.168	nan  -0.218	None	ATLAS	HKO
OBS:	  59354.601	orange-ATLAS	-1.087  0.202	nan  -0.201	None	ATLAS	HKO
OBS:	  59356.590	cyan-ATLAS	0.075  0.190	20.777  5.000	None	ATLAS	HKO
OBS:	  59358.584	orange-ATLAS	-0.788  0.228	nan  -0.314	None	ATLAS	HKO
OBS:	  59360.592	orange-ATLAS	-1.961  1.216	nan  -0.673	None	ATLAS	HKO
OBS:	  59362.578	orange-ATLAS	-1.263  0.245	nan  -0.210	None	ATLAS	HKO
OBS:	  59364.554	orange-ATLAS	-0.667  0.292	nan  -0.475	None	ATLAS	HKO
OBS:	  59368.521	orange-ATLAS	-0.804  0.231	nan  -0.311	None	ATLAS	HKO
OBS:	  59370.545	orange-ATLAS	-0.599  0.180	nan  -0.327	None	ATLAS	HKO
OBS:	  59372.545	orange-ATLAS	-0.926  0.209	nan  -0.245	None	ATLAS	HKO
OBS:	  59374.527	cyan-ATLAS	-0.023  0.153	nan  -7.090	None	ATLAS	HKO
OBS:	  59378.527	cyan-ATLAS	-0.256  0.149	nan  -0.632	None	ATLAS	HKO
OBS:	  59382.579	cyan-ATLAS	-0.174  0.144	nan  -0.894	None	ATLAS	HKO
OBS:	  59384.502	orange-ATLAS	-0.699  0.180	nan  -0.280	None	ATLAS	HKO
OBS:	  59386.555	orange-ATLAS	-0.718  0.240	nan  -0.363	None	ATLAS	HKO
OBS:	  59388.513	orange-ATLAS	-0.960  0.324	nan  -0.367	None	ATLAS	HKO
OBS:	  59390.484	orange-ATLAS	-1.434  0.424	nan  -0.321	None	ATLAS	HKO
OBS:	  59392.498	orange-ATLAS	-0.657  0.393	nan  -0.650	None	ATLAS	HKO
OBS:	  59394.484	orange-ATLAS	-1.131  0.202	nan  -0.194	None	ATLAS	HKO
OBS:	  59398.488	orange-ATLAS	-0.318  0.204	nan  -0.695	None	ATLAS	HKO
OBS:	  59402.466	orange-ATLAS	-0.939  0.180	nan  -0.208	None	ATLAS	HKO
OBS:	  59404.468	cyan-ATLAS	0.000  0.184	20.944  5.000	None	ATLAS	HKO
OBS:	  59406.463	orange-ATLAS	-0.731  0.323	nan  -0.479	None	ATLAS	HKO
OBS:	  59408.459	cyan-ATLAS	-0.416  0.180	nan  -0.470	None	ATLAS	HKO
OBS:	  59410.475	orange-ATLAS	-0.941  0.162	nan  -0.187	None	ATLAS	HKO
OBS:	  59412.503	cyan-ATLAS	-0.597  0.190	nan  -0.346	None	ATLAS	HKO
OBS:	  59414.478	orange-ATLAS	-0.946  0.270	nan  -0.309	None	ATLAS	HKO
OBS:	  59416.438	orange-ATLAS	-30.819  27.667	nan  -0.975	None	ATLAS	HKO
OBS:	  59418.482	orange-ATLAS	-0.653  0.367	nan  -0.610	None	ATLAS	HKO
OBS:	  59420.497	orange-ATLAS	0.090  0.390	20.049  5.000	None	ATLAS	HKO
OBS:	  59422.494	orange-ATLAS	-0.717  0.273	nan  -0.413	None	ATLAS	HKO
OBS:	  59424.484	orange-ATLAS	-1.053  0.265	nan  -0.273	None	ATLAS	HKO
OBS:	  59426.471	orange-ATLAS	-0.763  0.193	nan  -0.276	None	ATLAS	HKO
OBS:	  59428.395	orange-ATLAS	-0.636  0.268	nan  -0.457	None	ATLAS	HKO
OBS:	  59430.404	cyan-ATLAS	-0.017  0.140	nan  -9.012	None	ATLAS	HKO
OBS:	  59432.389	orange-ATLAS	-1.031  0.202	nan  -0.213	None	ATLAS	HKO
OBS:	  59434.425	cyan-ATLAS	-0.256  0.118	nan  -0.501	None	ATLAS	HKO
OBS:	  59436.462	orange-ATLAS	-1.104  0.139	nan  -0.136	None	ATLAS	HKO
OBS:	  59440.374	orange-ATLAS	-0.606  0.175	nan  -0.313	None	ATLAS	HKO
OBS:	  59442.446	cyan-ATLAS	-0.184  0.135	nan  -0.798	None	ATLAS	HKO
OBS:	  59444.524	orange-ATLAS	-1.207  0.215	nan  -0.193	None	ATLAS	HKO
OBS:	  59446.402	orange-ATLAS	-1.040  0.253	nan  -0.265	None	ATLAS	HKO
OBS:	  59448.411	orange-ATLAS	-0.719  0.357	nan  -0.539	None	ATLAS	HKO
# END: 
