Transient,id,ra,dec,disc_date,TransientStatus
11IYSEgxv,92589,357.6641161701637,25.189927687792853,2021-09-25 00:00:00,Ignore
11IYSEgxu,92591,6.362375830014834,27.686381016892742,2021-09-25 00:00:00,Ignore
11IYSEgxt,92592,2.5838365472164373,27.826939668542373,2021-09-25 00:00:00,Ignore
11IYSEgxs,92586,358.1149190554146,27.35773002307737,2021-09-25 00:00:00,Ignore
11IYSEgxr,92588,359.6942026538255,28.05646101522754,2021-09-25 00:00:00,Ignore
11IYSEgxq,92590,1.9958107369598288,27.38397867669036,2021-09-25 00:00:00,Ignore
11IYSEgxp,92587,352.29484136483666,22.29604335963665,2021-09-25 00:00:00,Ignore
11IYSEgxo,92593,3.392297771803372,28.38463566582228,2021-09-25 00:00:00,Ignore
11IYSEgxn,92447,60.22662687311683,-25.556207925247545,2021-09-23 00:00:00,Ignore
11IYSEgxm,92446,52.85967652550596,-27.885667351644518,2021-09-23 00:00:00,Ignore
11IYSEgxl,92445,126.99088036960453,49.26616608674906,2021-09-23 00:00:00,Ignore
11IYSEgxk,92444,130.42759929571886,44.85466028765628,2021-09-23 00:00:00,Ignore
11IYSEgxi,92428,311.39244860095704,0.5399734622071047,2021-09-23 00:00:00,Ignore
11IYSEgxh,92476,323.49655138366256,9.562428349718996,2021-09-22 00:00:00,Ignore
11IYSEgxg,92418,313.92751872407155,-3.972283319450024,2021-09-23 00:00:00,Ignore
11IYSEgxf,92424,62.842753285067566,-23.367176245245755,2021-09-22 00:00:00,Ignore
11IYSEgxc,92426,68.21589168528489,-22.04717514070154,2021-09-22 00:00:00,Ignore
11IYSEgwz,92422,315.01894141377454,0.385604282343829,2021-09-23 00:00:00,Ignore
11IYSEgww,92425,52.6969676067061,-27.98827988968641,2021-09-22 00:00:00,Ignore
11IYSEgwv,92415,313.75310328030093,-4.895757767134575,2021-09-23 00:00:00,Ignore
11IYSEgwu,92413,313.81615646791806,-5.498480719852174,2021-09-23 00:00:00,Ignore
11IYSEgwr,92423,314.5991043401318,-0.96726747295785,2021-09-23 00:00:00,Ignore
11IYSEgwq,92421,314.6245372031541,-0.7176191700701441,2021-09-23 00:00:00,Ignore
11IYSEgwj,92416,310.8244863477184,-3.8814082474932303,2021-09-23 00:00:00,Ignore
11IYSEgwi,92417,317.32681673913737,-3.9415999819685874,2021-09-23 00:00:00,Ignore
11IYSEgwg,92419,310.80693162498324,-0.3213136911788156,2021-09-23 00:00:00,Ignore
11IYSEgwf,92414,317.01362531279403,-4.0591616324084105,2021-09-23 00:00:00,Ignore
11IYSEgwe,92412,232.76428400636723,13.159350490503568,2021-09-23 00:00:00,Ignore
11IYSEgwc,92420,309.6688092529283,-0.59986865514003,2021-09-23 00:00:00,Ignore
11IYSEgvx,92312,35.41658309121877,-9.029448717513644,2021-09-20 00:00:00,Ignore
11IYSEgvw,92315,51.91934275720447,40.82468303208434,2021-09-20 00:00:00,Ignore
11IYSEgvv,92308,32.02742417912052,-2.315265234312442,2021-09-20 00:00:00,Ignore
11IYSEgvu,92309,31.84523101514526,-1.3148609315357935,2021-09-20 00:00:00,Ignore
11IYSEgvt,92311,39.53428300085598,40.52536367226267,2021-09-20 00:00:00,Ignore
11IYSEgvs,92313,42.51282294077419,-3.6652035036401607,2021-09-20 00:00:00,Ignore
11IYSEgvr,92310,127.52472361953365,48.47519687494846,2021-09-20 00:00:00,Ignore
11IYSEgvq,92297,58.4769107546718,-22.797248309268053,2021-09-19 00:00:00,Ignore
11IYSEgvp,92296,68.0626676025993,-21.03556020478532,2021-09-19 00:00:00,Ignore
11IYSEgvo,92298,47.95960326671359,1.5126257068773918,2021-09-19 00:00:00,Ignore
11IYSEgvl,92229,48.39696195300475,2.216656780125001,2021-09-17 00:00:00,Ignore
11IYSEgvk,92230,48.29007574796814,3.364916842749931,2021-09-17 00:00:00,Ignore
11IYSEgvj,92227,48.07939680760036,0.9713133023190924,2021-09-17 00:00:00,Ignore
11IYSEgvh,92231,52.13894486604912,0.1860849462838776,2021-09-17 00:00:00,Ignore
11IYSEgve,92131,34.57866627606877,-7.556938079138273,2021-09-15 00:00:00,Ignore
11IYSEgvd,92126,357.4472029926613,24.1563803256958,2021-09-15 00:00:00,Ignore
11IYSEgvc,92127,359.15333747255465,27.918653737495813,2021-09-15 00:00:00,Ignore
11IYSEgvb,92129,40.48379970933683,0.4553474621889281,2021-09-15 00:00:00,Ignore
11IYSEgva,92128,42.005103990314296,-3.5502555924739183,2021-09-15 00:00:00,Ignore
11IYSEguz,92123,36.16907870499669,-0.917549790427361,2021-09-15 00:00:00,Ignore
11IYSEguy,92125,40.09790766111132,-0.4040268361728094,2021-09-15 00:00:00,Ignore
11IYSEgux,92124,40.02928443439875,-0.8107635661096737,2021-09-15 00:00:00,Ignore
11IYSEguw,92116,18.793475677620933,-1.0459191198075817,2021-09-15 00:00:00,Ignore
11IYSEguv,92115,359.2783128687476,3.0714061725579405,2021-09-15 00:00:00,Ignore
11IYSEguu,92117,358.4495734211561,2.8915407122675734,2021-09-15 00:00:00,Ignore
11IYSEgut,92011,51.45403781888743,-4.250383323713682,2021-09-13 00:00:00,Ignore
11IYSEgus,92010,324.9274906858341,10.46191032040046,2021-09-13 00:00:00,Ignore
11IYSEgup,92005,47.65106662073975,40.99093856865918,2021-09-13 00:00:00,Ignore
11IYSEguo,92006,48.17305735781065,40.91009998785124,2021-09-13 00:00:00,Ignore
11IYSEgun,91992,14.25530639948184,-15.995023660032958,2021-09-13 00:00:00,Ignore
11IYSEgum,91995,359.98931315938364,16.4863195097548,2021-09-13 00:00:00,Ignore
11IYSEgul,92003,51.819415752549176,42.88992961194634,2021-09-13 00:00:00,Ignore
11IYSEguk,92007,48.62182531674908,41.77208108099708,2021-09-13 00:00:00,Ignore
11IYSEguj,92000,49.21487725264397,-4.388681205554967,2021-09-13 00:00:00,Ignore
11IYSEgui,92004,52.34675642350436,42.71318442189904,2021-09-13 00:00:00,Ignore
11IYSEguh,91993,325.21332031186137,9.370141513841896,2021-09-13 00:00:00,Ignore
11IYSEguf,91997,323.4642578491493,12.91755452482134,2021-09-13 00:00:00,Ignore
11IYSEgue,91998,6.680561849044131,17.646988647491607,2021-09-13 00:00:00,Ignore
11IYSEgud,92001,34.497820444596925,35.77225888670084,2021-09-13 00:00:00,Ignore
11IYSEguc,92002,52.609263803685295,-0.8520599074154945,2021-09-13 00:00:00,Ignore
11IYSEgub,91996,0.1016417828058547,17.245022162726915,2021-09-13 00:00:00,Ignore
11IYSEgtz,91994,322.82455649716724,12.39203011600308,2021-09-13 00:00:00,Ignore
11IYSEgty,91999,6.8221530301374855,21.811150734236136,2021-09-13 00:00:00,Ignore
11IYSEgtx,91982,319.9268691917054,9.291968490779766,2021-09-13 00:00:00,Ignore
11IYSEgtw,91985,3.0044662618817566,20.769736672232717,2021-09-13 00:00:00,Ignore
11IYSEgtv,91986,52.149136943455474,-3.893357555487536,2021-09-13 00:00:00,Ignore
11IYSEgtu,91987,48.39110077365648,1.9096831264244651,2021-09-13 00:00:00,Ignore
11IYSEgtt,91990,47.37295425043449,40.03355231091239,2021-09-13 00:00:00,Ignore
11IYSEgtr,91988,37.28840471176125,38.61520442340806,2021-09-13 00:00:00,Ignore
11IYSEgtq,91983,6.169227164554124,19.202524237810323,2021-09-13 00:00:00,Ignore
11IYSEgtp,91989,47.6495111346245,40.563697497313086,2021-09-13 00:00:00,Ignore
11IYSEgto,92345,35.73263954160768,-4.008633417120616,2021-09-11 00:00:00,Ignore
11IYSEgtn,92330,309.84780032585,-4.9508379040756605,2021-09-11 00:00:00,Ignore
11IYSEgtm,92336,314.5050316146032,-1.1898770802738636,2021-09-11 00:00:00,Ignore
11IYSEgtl,92334,317.7663887498766,-4.264645876204369,2021-09-11 00:00:00,Ignore
11IYSEgtk,92331,314.1873633550917,-4.809670609099325,2021-09-11 00:00:00,Ignore
11IYSEgtj,92332,316.50658960103124,-1.4293192123674214,2021-09-11 00:00:00,Ignore
11IYSEgti,92333,312.2492480848189,0.0011908741932552,2021-09-11 00:00:00,Ignore
11IYSEgth,92335,313.9873734354404,-1.1328514742309364,2021-09-11 00:00:00,Ignore
11IYSEgtg,92337,4.498196974920607,27.78582543625996,2021-09-11 00:00:00,Ignore
11IYSEgtf,92338,358.7769159608667,1.4785287533774747,2021-09-11 00:00:00,Ignore
11IYSEgte,92340,2.98940594329036,0.9988701968753212,2021-09-11 00:00:00,Ignore
11IYSEgtd,92339,9.687300898033364,1.8987856148101003,2021-09-11 00:00:00,Ignore
11IYSEgtc,92327,359.8714295925341,0.8045547938973148,2021-09-11 00:00:00,Ignore
11IYSEgtb,92344,31.109469913542355,-3.207863937491908,2021-09-11 00:00:00,Ignore
11IYSEgta,92329,31.223594843893068,-3.110982671602055,2021-09-11 00:00:00,Ignore
11IYSEgsz,92349,39.59388783355807,-0.7125463405670058,2021-09-11 00:00:00,Ignore
11IYSEgsy,92328,37.23310036013805,-3.870429545095097,2021-09-11 00:00:00,Ignore
11IYSEgsx,92343,33.190650265444305,-2.482046919810402,2021-09-11 00:00:00,Ignore
11IYSEgsw,92348,35.73617511475416,0.1033995959207592,2021-09-11 00:00:00,Ignore
11IYSEgsv,92342,35.970063880803735,-4.402827168086628,2021-09-11 00:00:00,Ignore
11IYSEgsu,92347,32.39768929615235,-2.9336518050045064,2021-09-11 00:00:00,Ignore
11IYSEgst,92341,35.98404071187713,-4.409636165066132,2021-09-11 00:00:00,Ignore
11IYSEgss,92346,31.381757631447844,-3.960457964942921,2021-09-11 00:00:00,Ignore
11IYSEgsr,92350,17.234003967346414,-15.608444590562012,2021-09-11 00:00:00,Ignore
11IYSEgsq,92351,20.526667294593413,-18.405467057533933,2021-09-11 00:00:00,Ignore
11IYSEgso,92322,309.7910046061652,-3.634852722148161,2021-09-12 00:00:00,Ignore
11IYSEgsn,92325,330.81576996087915,2.808943576155478,2021-09-12 00:00:00,Ignore
11IYSEgsm,92324,327.7115371575031,5.454090524049964,2021-09-12 00:00:00,Ignore
11IYSEgsl,92323,310.84138606008884,-0.6203330063288042,2021-09-12 00:00:00,Ignore
11IYSEgsk,92320,312.4477451604707,-3.785665991176708,2021-09-12 00:00:00,Ignore
11IYSEgsj,92321,310.6947151364005,-4.29135830374903,2021-09-12 00:00:00,Ignore
11IYSEgsh,92326,334.0932551415429,5.835468384178426,2021-09-12 00:00:00,Ignore
11IYSEgsf,91860,35.427871175360735,-7.013762796272351,2021-09-11 00:00:00,Ignore
11IYSEgse,91861,36.39092368856426,-1.2860742877593891,2021-09-11 00:00:00,Ignore
11IYSEgry,91833,2.855448205564418,17.327842959043664,2021-09-10 00:00:00,Ignore
11IYSEgrx,91831,0.2297381010286496,16.070203599950425,2021-09-10 00:00:00,Ignore
11IYSEgrv,91834,359.141460261667,20.871785243063275,2021-09-10 00:00:00,Ignore
11IYSEgru,91830,0.1209212380462948,16.385979869743974,2021-09-10 00:00:00,Ignore
11IYSEgrs,91832,359.7803256174984,16.81557906159498,2021-09-10 00:00:00,Ignore
11IYSEgrr,91829,359.5752510583028,18.423427712527914,2021-09-10 00:00:00,Ignore
11IYSEgrq,91838,52.22121311279912,-1.4651825127632268,2021-09-10 00:00:00,Ignore
11IYSEgrp,91835,48.58736094564829,-4.420181512253887,2021-09-10 00:00:00,Ignore
11IYSEgro,91836,49.19328613438388,-4.549904706405933,2021-09-10 00:00:00,Ignore
11IYSEgrn,91837,46.48432704390824,-1.3267962067690875,2021-09-10 00:00:00,Ignore
11IYSEgrl,91840,52.32565174168222,41.52577028822661,2021-09-10 00:00:00,Ignore
11IYSEgrj,91839,34.489336971287315,35.606939472223964,2021-09-10 00:00:00,Ignore
11IYSEgri,91816,43.03030944347309,37.95913269457272,2021-09-10 00:00:00,Ignore
11IYSEgrh,91762,325.6983202818061,2.4967958611283345,2021-09-10 00:00:00,Ignore
11IYSEgre,91760,333.2618413972885,-0.0087127443535703,2021-09-10 00:00:00,Ignore
11IYSEgrb,92352,49.2713751214846,0.2953613134247081,2021-09-08 00:00:00,Ignore
11IYSEgra,92353,50.23109358343913,41.26093498051144,2021-09-08 00:00:00,Ignore
11IYSEgqr,91744,39.60442152814071,-1.0533327204657668,2021-09-09 00:00:00,Ignore
11IYSEgqp,91724,316.9018245297804,-1.6112000854148465,2021-09-09 00:00:00,Ignore
11IYSEgqo,91726,318.7373989562874,8.843486328234434,2021-09-09 00:00:00,Ignore
11IYSEgqn,91727,324.8411977578388,9.653943125264169,2021-09-09 00:00:00,Ignore
11IYSEgql,91721,359.7372674978908,3.3440225375279105,2021-09-09 00:00:00,Ignore
11IYSEgqk,91732,17.173979586035884,-15.654715842635293,2021-09-09 00:00:00,Ignore
11IYSEgqj,91730,15.311861523113285,-14.983392080449091,2021-09-09 00:00:00,Ignore
11IYSEgqh,91736,18.268374796424663,0.8129360549237415,2021-09-09 00:00:00,Ignore
11IYSEgqf,91734,21.34519044546554,-14.460729811673565,2021-09-09 00:00:00,Ignore
11IYSEgqd,91737,20.62714061038141,1.9823013515430972,2021-09-09 00:00:00,Ignore
11IYSEgqc,91731,359.953745047335,1.605587800755838,2021-09-09 00:00:00,Ignore
11IYSEgqb,91728,10.875098099019365,2.68976751120758,2021-09-09 00:00:00,Ignore
11IYSEgqa,91741,35.67447765586385,-8.36216144532795,2021-09-09 00:00:00,Ignore
11IYSEgpz,91738,35.58689652398126,-8.178372820694827,2021-09-09 00:00:00,Ignore
11IYSEgpy,91743,31.244529419759484,-2.259769727542285,2021-09-09 00:00:00,Ignore
11IYSEgpx,91740,42.07068256138105,-5.283939888005956,2021-09-09 00:00:00,Ignore
11IYSEgpw,91742,32.00865018732058,-2.9501700586249875,2021-09-09 00:00:00,Ignore
11IYSEgpv,91735,36.58917668660161,-3.148498365699276,2021-09-09 00:00:00,Ignore
11IYSEgpu,91739,42.06242769638684,-5.016011144069122,2021-09-09 00:00:00,Ignore
11IYSEgpt,91729,34.82578442508205,-4.633367318006699,2021-09-09 00:00:00,Ignore
11IYSEgpr,91611,225.77290487746245,-4.533548810728454,2021-09-08 00:00:00,Ignore
11IYSEgpq,91614,39.98417052514891,38.81203792907069,2021-09-08 00:00:00,Ignore
11IYSEgpp,91612,36.15181835335365,37.33927510440645,2021-09-08 00:00:00,Ignore
11IYSEgpo,91630,47.009730236667664,40.37433802004753,2021-09-08 00:00:00,Ignore
11IYSEgpn,91621,3.480152631626656,27.857535591677525,2021-09-08 00:00:00,Ignore
11IYSEgpm,91636,42.945543049055,38.4066888812451,2021-09-08 00:00:00,Ignore
11IYSEgpl,91627,41.5739524651425,38.56463385125918,2021-09-08 00:00:00,Ignore
11IYSEgpj,91626,37.405183781572426,38.57668318505328,2021-09-08 00:00:00,Ignore
11IYSEgpi,91629,42.24086441518448,38.31405340620496,2021-09-08 00:00:00,Ignore
11IYSEgph,91616,5.545899901079504,23.478577455094467,2021-09-08 00:00:00,Ignore
11IYSEgpg,91641,50.03818926947694,41.98637239818453,2021-09-08 00:00:00,Ignore
11IYSEgpf,91620,48.375203743564086,2.3310388739772328,2021-09-08 00:00:00,Ignore
11IYSEgpe,91615,351.810066861404,22.69661268073749,2021-09-08 00:00:00,Ignore
11IYSEgpd,91642,51.161868080956026,42.10636284222959,2021-09-08 00:00:00,Ignore
11IYSEgpa,91625,35.546459156353244,38.81322461445655,2021-09-08 00:00:00,Ignore
11IYSEgoz,91634,38.53149926918654,41.82733815900092,2021-09-08 00:00:00,Ignore
11IYSEgoy,91633,38.61635820183883,41.661436840124935,2021-09-08 00:00:00,Ignore
11IYSEgox,91631,37.547516193205546,41.56414207471098,2021-09-08 00:00:00,Ignore
11IYSEgow,91643,50.95466511422069,42.1084701855815,2021-09-08 00:00:00,Ignore
11IYSEgov,91639,51.811812365559206,41.85708143545084,2021-09-08 00:00:00,Ignore
11IYSEgou,91632,47.07326066738282,40.386490298854135,2021-09-08 00:00:00,Ignore
11IYSEgot,91637,39.425497318323394,41.43948747060065,2021-09-08 00:00:00,Ignore
11IYSEgos,91640,50.28477303767971,41.70737535935743,2021-09-08 00:00:00,Ignore
11IYSEgor,91628,40.50850288618461,38.481272290446576,2021-09-08 00:00:00,Ignore
11IYSEgoq,91622,48.75215936064231,2.6519586771029857,2021-09-08 00:00:00,Ignore
11IYSEgop,91635,47.63579248107909,40.431293255742005,2021-09-08 00:00:00,Ignore
11IYSEgoo,91618,52.2315280638737,-4.018018972929779,2021-09-08 00:00:00,Ignore
11IYSEgon,91638,40.37536667033895,41.51702274306348,2021-09-08 00:00:00,Ignore
11IYSEgom,91644,50.96128965748368,42.07555519974878,2021-09-08 00:00:00,Ignore
11IYSEgol,91619,46.003077975695405,-0.6018460123873898,2021-09-08 00:00:00,Ignore
11IYSEgok,91613,48.16797601986296,-1.7810333488053696,2021-09-08 00:00:00,Ignore
11IYSEgoj,91624,34.39959819353426,35.509451031161575,2021-09-08 00:00:00,Ignore
11IYSEgof,91559,247.8029784750122,35.44468191053134,2021-09-08 00:00:00,Ignore
11IYSEgoe,91555,248.25025241662289,33.94565127582206,2021-09-08 00:00:00,Ignore
11IYSEgod,91557,248.6182154449326,34.0650119598497,2021-09-08 00:00:00,Ignore
11IYSEgoc,91556,248.41757759399871,31.69378632727077,2021-09-08 00:00:00,Ignore
11IYSEgob,91558,247.82829471437952,36.62490058856967,2021-09-08 00:00:00,Ignore
11IYSEgoa,91554,231.64414855838615,0.5448891615382656,2021-09-08 00:00:00,Ignore
11IYSEgnv,91375,37.16896904154827,-3.8331037582197234,2021-09-05 00:00:00,Ignore
11IYSEgnu,91380,35.70551426811122,-4.385439692051551,2021-09-05 00:00:00,Ignore
11IYSEgnq,91331,321.8368264601649,13.189215479206112,2021-09-05 00:00:00,Ignore
11IYSEgnp,91332,324.77419504143404,12.79438048211276,2021-09-05 00:00:00,Ignore
11IYSEgno,91329,318.4532003145186,13.486829443265618,2021-09-05 00:00:00,Ignore
11IYSEgnn,91330,318.4134924054384,13.447733015754954,2021-09-05 00:00:00,Ignore
11IYSEgnm,91327,324.4063666964761,8.819246239373047,2021-09-05 00:00:00,Ignore
11IYSEgnl,91334,324.7099655677857,13.043258527066984,2021-09-05 00:00:00,Ignore
11IYSEgnk,91333,324.58881113155263,12.853567366857051,2021-09-05 00:00:00,Ignore
11IYSEgnj,91328,318.5509390385106,13.648739904788425,2021-09-05 00:00:00,Ignore
11IYSEgni,91326,211.0155927508733,-7.659146474905253,2021-09-05 00:00:00,Ignore
11IYSEgng,90994,21.59830935228323,-18.72068216242824,2021-09-01 00:00:00,Ignore
11IYSEgnd,90998,351.8918459615627,24.47073197358054,2021-09-01 00:00:00,Ignore
11IYSEgnc,90999,3.619046184292834,28.56340084238393,2021-09-01 00:00:00,Ignore
11IYSEgnb,91000,357.2867316603937,24.698515374470805,2021-09-01 00:00:00,Ignore
11IYSEgna,90997,359.04283039996966,21.20474837655606,2021-09-01 00:00:00,Ignore
11HYSEgmz,90899,224.57987536980508,0.575660337259351,2021-08-31 00:00:00,Ignore
11HYSEgmy,90896,223.5933631940052,-10.299087188771516,2021-08-31 00:00:00,Ignore
11HYSEgmx,90897,226.92893358656724,-11.3925747403368,2021-08-31 00:00:00,Ignore
11HYSEgmw,90900,227.84533924743823,0.0184683140208792,2021-08-31 00:00:00,Ignore
11HYSEgmv,90898,231.54782399893003,-1.8305651461518144,2021-08-31 00:00:00,Ignore
11HYSEgmj,90876,231.59814043036545,0.2642088492805831,2021-08-31 00:00:00,Ignore
11HYSEgmi,90873,224.81314323745585,-1.036828931364796,2021-08-31 00:00:00,Ignore
11HYSEgmh,90875,231.3688835091246,-3.52892083686025,2021-08-31 00:00:00,Ignore
11HYSEgmg,90874,224.80068765297568,-0.8764192477510047,2021-08-31 00:00:00,Ignore
11HYSEgmd,90890,334.2113733878256,6.14383402556807,2021-08-31 00:00:00,Ignore
11HYSEgmc,90880,20.56269934216797,2.2394831692134134,2021-08-31 00:00:00,Ignore
11HYSEgmb,90893,334.06560539012776,7.230838682642145,2021-08-31 00:00:00,Ignore
11HYSEgma,90878,359.7920137801028,1.9881555200163532,2021-08-31 00:00:00,Ignore
11HYSEglz,90877,20.183922879094013,-1.6252668925033853,2021-08-31 00:00:00,Ignore
11HYSEgly,90889,329.8351715056698,6.377120278802979,2021-08-31 00:00:00,Ignore
11HYSEglv,90881,326.2807826011958,2.962308146124494,2021-08-31 00:00:00,Ignore
11HYSEglu,90891,334.2503050749998,6.126957421202013,2021-08-31 00:00:00,Ignore
11HYSEglt,90888,327.6753407693477,7.560698653509302,2021-08-31 00:00:00,Ignore
11HYSEgls,90892,333.8488858397092,7.235838813266253,2021-08-31 00:00:00,Ignore
11HYSEglr,90882,325.92441036697767,3.4707276988659954,2021-08-31 00:00:00,Ignore
11HYSEglq,90886,330.46123853928793,3.200303852260335,2021-08-31 00:00:00,Ignore
11HYSEglp,90883,326.0217842076569,3.3471750165606418,2021-08-31 00:00:00,Ignore
11HYSEglo,90885,330.6337671187076,2.970965782733348,2021-08-31 00:00:00,Ignore
11HYSEgln,90887,330.4283030874011,3.276346518525979,2021-08-31 00:00:00,Ignore
11HYSEglm,90884,328.7577730340821,6.010983511527671,2021-08-31 00:00:00,Ignore
11HYSEglk,90782,317.7350515623184,0.6199558735783586,2021-08-30 00:00:00,Ignore
11HYSEglj,90781,321.6584933414315,8.282787642267596,2021-08-30 00:00:00,Ignore
11HYSEgli,90779,317.59073263720575,-4.807873774204979,2021-08-30 00:00:00,Ignore
11HYSEglh,90778,311.55135123573746,-2.8956312491263967,2021-08-30 00:00:00,Ignore
11HYSEglg,90780,318.0375273618068,-0.8769398693056262,2021-08-30 00:00:00,Ignore
11HYSEglf,90777,312.6237800951496,-4.288452412690235,2021-08-30 00:00:00,Ignore
11HYSEglc,90759,0.0028954766659358,28.663912320072345,2021-08-29 00:00:00,Ignore
11HYSEglb,90760,6.249053216649841,18.65862675165332,2021-08-29 00:00:00,Ignore
11HYSEgkz,90650,247.75670578208585,33.39400864820428,2021-08-28 00:00:00,Ignore
11HYSEgky,90652,248.3183780367323,31.306820381498227,2021-08-28 00:00:00,Ignore
11HYSEgkx,90653,247.86665130048817,32.33020383982597,2021-08-28 00:00:00,Ignore
11HYSEgkw,90651,248.08969660116173,36.60219461200826,2021-08-28 00:00:00,Ignore
11HYSEgkv,90649,240.4735353191305,32.15652907099528,2021-08-28 00:00:00,Ignore
11HYSEgku,90654,248.3377064121532,36.68165111995023,2021-08-28 00:00:00,Ignore
11HYSEgkp,90628,317.47254498987127,-3.743615531640348,2021-08-27 00:00:00,Ignore
11HYSEgko,90626,313.9336728698094,-4.036575024623319,2021-08-27 00:00:00,Ignore
11HYSEgkn,90636,310.88186689116407,-0.2792893486745639,2021-08-27 00:00:00,Ignore
11HYSEgkm,90627,311.2248952037115,-2.9466372207177023,2021-08-27 00:00:00,Ignore
11HYSEgkl,90637,314.6052154919347,-0.8085005512784134,2021-08-27 00:00:00,Ignore
11HYSEgkk,90634,318.38624665494586,0.1405342073431049,2021-08-27 00:00:00,Ignore
11HYSEgkj,90633,318.3862869338583,0.1405089462609868,2021-08-27 00:00:00,Ignore
11HYSEgki,90630,317.7581553670638,-2.895488759328375,2021-08-27 00:00:00,Ignore
11HYSEgkh,90631,317.7181312670815,-3.021797883317648,2021-08-27 00:00:00,Ignore
11HYSEgkg,90632,317.6241868268676,0.4329069254261481,2021-08-27 00:00:00,Ignore
11HYSEgkf,90639,318.236145226992,13.763209061490764,2021-08-27 00:00:00,Ignore
11HYSEgke,90638,318.3630554023232,13.382392715763851,2021-08-27 00:00:00,Ignore
11HYSEgkd,90635,318.46017250966656,9.74892419240267,2021-08-27 00:00:00,Ignore
11HYSEgkc,90618,220.35848960942425,-7.732871349067862,2021-08-28 00:00:00,Ignore
11HYSEgjz,90619,228.3947255640814,1.0337936271785215,2021-08-28 00:00:00,Ignore
11HYSEgjx,90616,240.41318418726496,35.55080926880508,2021-08-28 00:00:00,Ignore
11HYSEgjw,90620,227.94023932030024,-0.0335164071994499,2021-08-28 00:00:00,Ignore
11HYSEgjv,90622,227.929595520971,0.0636127909171158,2021-08-28 00:00:00,Ignore
11HYSEgju,90624,233.78621986836117,8.854913743954754,2021-08-28 00:00:00,Ignore
11HYSEgjt,90617,244.02509019390675,33.50827630679332,2021-08-28 00:00:00,Ignore
11HYSEgjr,90623,234.1765793123467,7.264313141129139,2021-08-28 00:00:00,Ignore
11HYSEgjq,90621,231.957403062366,-0.1342766908917232,2021-08-28 00:00:00,Ignore
11HYSEgjp,90625,233.2660655857495,12.40195655232094,2021-08-28 00:00:00,Ignore
11HYSEgjn,90614,227.3421203847477,11.47797206192255,2021-08-28 00:00:00,Ignore
11HYSEgjl,90629,313.98483006488465,-3.970998952755292,2021-08-27 00:00:00,Ignore
11HYSEgjk,90602,311.5164510605909,0.692230503109072,2021-08-27 00:00:00,Ignore
11HYSEgjj,90520,228.0194012674861,-7.401442504175998,2021-08-26 00:00:00,Ignore
11HYSEgjh,90519,224.41816077213224,-7.994054936905138,2021-08-26 00:00:00,Ignore
11HYSEgjf,90524,247.87265246686368,32.374265803926825,2021-08-26 00:00:00,Ignore
11HYSEgje,90522,240.7581046384345,32.78016303222279,2021-08-26 00:00:00,Ignore
11HYSEgjd,90521,233.78798586549783,6.10455853508035,2021-08-26 00:00:00,Ignore
11HYSEgjc,90523,240.7436468356244,33.16182092688387,2021-08-26 00:00:00,Ignore
11HYSEgjb,90463,233.1697860012501,10.539406758607374,2021-08-25 00:00:00,Ignore
11HYSEgja,90461,313.13726749472335,-3.379174234788931,2021-08-25 00:00:00,Ignore
11HYSEgiz,90462,234.5845444187945,6.050230676798877,2021-08-25 00:00:00,Ignore
11HYSEgix,90448,248.06063671146595,32.44623512760717,2021-08-24 00:00:00,Ignore
11HYSEgiw,90551,210.0825757272044,-4.981180736852914,2021-08-22 00:00:00,Ignore
11HYSEgih,90397,227.51641903154228,-7.258228681266083,2021-08-22 00:00:00,Ignore
11HYSEgig,90401,233.47437550235384,8.012458363002422,2021-08-22 00:00:00,Ignore
11HYSEgif,90398,228.2681833912169,-5.195507034492931,2021-08-22 00:00:00,Ignore
11HYSEgie,90404,230.6869887784628,13.469809174288551,2021-08-22 00:00:00,Ignore
11HYSEgid,90403,233.98124136791105,7.0593321484240885,2021-08-22 00:00:00,Ignore
11HYSEgic,90400,232.8294390380596,7.363806938942899,2021-08-22 00:00:00,Ignore
11HYSEgib,90402,234.5109095632866,7.24530947557985,2021-08-22 00:00:00,Ignore
11HYSEgia,90396,212.01943839591965,-4.647395877438834,2021-08-22 00:00:00,Ignore
11HYSEghz,90399,231.54307931236448,-4.251395421040941,2021-08-22 00:00:00,Ignore
11HYSEghy,90395,227.3387216134256,-11.038437604386118,2021-08-22 00:00:00,Ignore
11HYSEghx,90405,229.2415058354723,12.948411466972752,2021-08-22 00:00:00,Ignore
11HYSEghv,90297,244.75258089761732,35.419902556091515,2021-08-21 00:00:00,Ignore
11HYSEghu,90288,242.30867620598025,27.997139509843336,2021-08-21 00:00:00,Ignore
11HYSEght,90299,5.856933795517896,27.297676719105304,2021-08-21 00:00:00,Ignore
11HYSEghs,90290,50.67518135930104,40.90227468646325,2021-08-21 00:00:00,Ignore
11HYSEghr,90294,240.95468396307385,31.557241695321714,2021-08-21 00:00:00,Ignore
11HYSEghn,90300,6.140196014492579,27.43678951860212,2021-08-21 00:00:00,Ignore
11HYSEghm,90291,242.1935824066032,24.791495388271155,2021-08-21 00:00:00,Ignore
11HYSEghl,90293,245.42383124382263,24.5870872753773,2021-08-21 00:00:00,Ignore
11HYSEghk,90295,241.58976275935453,31.86329159090532,2021-08-21 00:00:00,Ignore
11HYSEghj,90298,352.51463699587475,22.64562900787787,2021-08-21 00:00:00,Ignore
